"","Date","Value","SP500","SP500.Returns","rank","lag_rets"
"1",1993-12-31,-0.328,466.4500122,-0.00467310159562284,2,NA
"2",1994-01-07,-0.4167,469.8999939,0.00595135902800492,2,-0.00467310159562284
"3",1994-01-14,-0.1117,474.9100037,0.00516435433742402,3,0.00595135902800492
"4",1994-01-21,-0.3924,474.7200012,-0.000547412088884647,2,0.00516435433742402
"5",1994-01-28,-0.2543,478.7000122,0.00345880817985011,2,-0.000547412088884647
"6",1994-02-04,-0.5634,469.8099976,-0.0226747812459397,1,0.00345880817985011
"7",1994-02-11,-0.3817,470.1799927,0.00266564310122885,2,-0.0226747812459397
"8",1994-02-18,-0.3506,467.6900024,-0.00563420912711343,2,0.00266564310122885
"9",1994-02-25,-0.3522,466.0700073,0.00389867199800342,2,-0.00563420912711343
"10",1994-03-04,-0.2723,464.7399902,0.0037363779689068,2,0.00389867199800342
"11",1994-03-11,-0.2787,466.4400024,0.00547533635136777,2,0.0037363779689068
"12",1994-03-18,-0.1911,471.0599976,0.000339782760825358,3,0.00547533635136777
"13",1994-03-25,-0.2848,460.5799866,-0.00811891773548956,2,0.000339782760825358
"14",1994-04-08,-0.1789,447.1000061,-0.00838360264132454,3,-0.00811891773548956
"15",1994-04-15,-0.0479,446.1799927,-0.000448076073758741,3,-0.00838360264132454
"16",1994-04-22,-0.2417,447.6300049,-0.00245137626865788,2,-0.000448076073758741
"17",1994-04-29,-0.0994,450.9100037,0.00403027738903439,3,-0.00245137626865788
"18",1994-05-06,-0.446,447.8200073,-0.00788691913986916,2,0.00403027738903439
"19",1994-05-13,-0.2173,444.1400146,0.000878906140844959,2,-0.00788691913986916
"20",1994-05-20,-0.0155,454.9200134,-0.00341744997022442,3,0.000878906140844959
"21",1994-05-27,-0.2308,457.3299866,0.000590708006427354,2,-0.00341744997022442
"22",1994-06-03,-0.0689,460.1300049,0.00541901241790876,3,0.000590708006427354
"23",1994-06-10,0.0399,458.6700134,0.00176916093528523,3,0.00541901241790876
"24",1994-06-17,-0.2439,458.4500122,-0.00753356689324147,2,0.00176916093528523
"25",1994-06-24,-0.1482,442.7999878,-0.0151903054190502,3,-0.00753356689324147
"26",1994-07-01,-0.2099,446.2000122,0.00434425742856104,2,-0.0151903054190502
"27",1994-07-08,-0.0377,449.5499878,0.00260935565193399,3,0.00434425742856104
"28",1994-07-15,-0.122,454.1600037,0.00165413200829212,3,0.00260935565193399
"29",1994-07-22,-0.0768,453.1099854,0.0011047038645382,3,0.00165413200829212
"30",1994-07-29,-0.2476,458.2600098,0.00884999050442459,2,0.0011047038645382
"31",1994-08-05,-0.1265,457.0899963,-0.00285776094553314,3,0.00884999050442459
"32",1994-08-12,-0.3633,461.9400024,0.00666840452258732,2,-0.00285776094553314
"33",1994-08-19,-0.3502,463.6799927,0.00110106286081946,2,0.00666840452258732
"34",1994-08-26,-0.3479,473.7999878,0.0122201362240426,2,0.00110106286081946
"35",1994-09-02,-0.2176,470.9899902,-0.0046072725199453,2,0.0122201362240426
"36",1994-09-09,-0.3439,468.1799927,-0.0104832010545404,2,-0.0046072725199453
"37",1994-09-16,-0.3366,471.1900024,-0.00762409220171811,2,-0.0104832010545404
"38",1994-09-23,-0.3781,459.6700134,-0.00346863146997411,2,-0.00762409220171811
"39",1994-09-30,-0.2545,462.7099915,0.0010167906498022,2,-0.00346863146997411
"40",1994-10-07,-0.2808,455.1000061,0.00605716860119077,2,0.0010167906498022
"41",1994-10-14,-0.0211,469.1000061,0.00280039670834475,3,0.00605716860119077
"42",1994-10-21,-0.2103,464.8900146,-0.00419833238597012,2,0.00280039670834475
"43",1994-10-28,-0.2781,473.769989,0.017001143707831,2,-0.00419833238597012
"44",1994-11-04,-0.2225,462.2799988,-0.0120322387969497,2,0.017001143707831
"45",1994-11-11,-0.2914,462.3500061,-0.00434995590006848,2,-0.0120322387969497
"46",1994-11-18,-0.4384,461.4700012,-0.00453007327249488,2,-0.00434995590006848
"47",1994-11-25,-0.2291,452.2900085,0.00524529557551312,2,-0.00453007327249488
"48",1994-12-02,-0.2263,453.2999878,0.00975669221522835,2,0.00524529557551312
"49",1994-12-09,-0.2045,446.9599915,0.00338978394577305,3,0.00975669221522835
"50",1994-12-16,-0.2478,458.7999878,0.0075986988362875,2,0.00338978394577305
"51",1994-12-23,-0.2007,459.8299866,0.000326300692616632,3,0.0075986988362875
"52",1994-12-30,-0.071,459.269989,-0.00412000855387795,3,0.000326300692616632
"53",1995-01-06,-0.3093,460.6799927,0.000738576710111571,2,-0.00412000855387795
"54",1995-01-13,-0.06,465.9700012,0.00937957383038346,3,0.000738576710111571
"55",1995-01-20,-0.3492,464.7799988,-0.00464720707421373,2,0.00937957383038346
"56",1995-01-27,-0.3717,470.3900146,0.00442007018221191,2,-0.00464720707421373
"57",1995-02-03,-0.3413,478.6499939,0.0123944780867762,2,0.00442007018221191
"58",1995-02-10,-0.4485,481.4599915,0.00264476372613442,2,0.0123944780867762
"59",1995-02-17,-0.2314,481.9700012,-0.00669799264655702,2,0.00264476372613442
"60",1995-02-24,-0.2422,488.1099854,0.00246448356140028,2,-0.00669799264655702
"61",1995-03-03,-0.1985,485.4200134,0.000597795430236747,3,0.00246448356140028
"62",1995-03-10,-0.1762,489.5700073,0.0132668340734181,3,0.000597795430236747
"63",1995-03-17,-0.1875,495.519989,0.000222008637650761,3,0.0132668340734181
"64",1995-03-24,-0.3832,500.9700012,0.0101219656749916,2,0.000222008637650761
"65",1995-03-31,-0.462,500.7099915,-0.00300666977896547,2,0.0101219656749916
