"","Date","Value","SP500","SP500.Returns","rank","lag_preds"
"1",1985-02-01,3.70682574461709,178.6300049,-0.00556699867907207,3,NA
"2",1985-03-01,3.99208200439075,183.2299957,0.0113147316624214,3,3.70682574461709
"3",1985-04-01,1.87960417593655,181.2700043,0.00337651161024533,2,3.99208200439075
"4",1985-05-01,4.83220737733855,178.3699951,-0.00811881602283326,4,1.87960417593655
"5",1985-07-01,6.87091680873178,192.4299927,0.00302312526223059,4,4.83220737733855
"6",1985-08-01,8.06718768349376,192.1100006,0.00623298979268472,4,6.87091680873178
"7",1985-10-01,0.24436055443247,185.0700073,0.0164213832954827,1,8.06718768349376
"8",1985-11-01,2.81350751992889,191.5299988,0.00900848927530307,2,0.24436055443247
"9",1986-04-01,2.97779360270025,235.1399994,-0.0157387802260635,3,2.81350751992889
"10",1986-05-01,1.65971524770855,235.1600037,-0.00152853512834283,2,2.97779360270025
"11",1986-07-01,4.94691514779511,252.0399933,0.00478391411936085,4,1.65971524770855
"12",1986-08-01,3.78705499091748,234.9100037,-0.00512447664369786,3,4.94691514779511
"13",1986-10-01,0.00175774176640564,233.6000061,0.0098564703789028,1,3.78705499091748
"14",1986-12-01,4.51342210368889,249.0500031,-0.000682120613038517,4,0.00175774176640564
"15",1987-04-01,4.3575304201394,292.3800049,0.00233113702968857,3,4.51342210368889
"16",1987-05-01,3.67168112260537,288.0299988,-0.00114435641804567,3,4.3575304201394
"17",1987-06-01,2.31308808099496,289.8299866,-0.000930780745681536,2,3.67168112260537
"18",1987-07-01,2.83080028519268,302.9400024,-0.0034868342105262,2,2.31308808099496
"19",1987-09-01,7.70174326830088,323.3999939,-0.0194056826462986,4,2.83080028519268
"20",1987-10-01,9.41568119881231,327.3299866,0.0170897686014446,4,7.70174326830088
"21",1987-12-01,2.68791850593317,232,0.00738166251461947,2,9.41568119881231
"22",1988-02-01,2.83411581705114,255.0399933,-0.00789673607326336,2,2.68791850593317
"23",1988-03-01,5.8065052300937,267.2200012,-0.0022403333718376,4,2.83411581705114
"24",1988-06-01,3.56026806560582,266.6900024,0.0172795187521582,3,5.8065052300937
"25",1988-07-01,0.484932659581804,271.7799988,-0.00628885265082268,1,3.56026806560582
"26",1988-08-01,1.89616044789996,272.2099915,0.000698487271830528,2,0.484932659581804
"27",1988-09-01,3.89527700147531,258.3500061,-0.0121213789895045,3,1.89616044789996
"28",1988-11-01,6.04503352429166,279.0599976,0.000322602428981078,4,3.89527700147531
"29",1988-12-01,6.70069944414699,272.4899902,-0.00442097897721605,4,6.04503352429166
"30",1989-02-01,0.793142333239756,297.0899963,-0.00127745620891873,1,6.70069944414699
"31",1989-03-01,2.70621557069801,287.1099854,-0.00605829844371375,2,0.793142333239756
"32",1989-05-01,2.39616985143806,309.1199951,-0.001679432487664,2,2.70621557069801
"33",1989-06-01,3.50661290295052,321.9700012,0.0045239368830754,3,2.39616985143806
"34",1989-08-01,5.74314730394492,343.75,-0.00673250892919441,4,3.50661290295052
"35",1989-09-01,-0.192683371616202,353.730011,0.00648740566468531,1,5.74314730394492
"36",1989-11-01,1.56026454225889,341.2000122,0.00246805393123029,2,-0.192683371616202
"37",1989-12-01,3.51688267319459,350.6300049,0.0134108350860609,3,1.56026454225889
"38",1990-02-01,5.81581148773617,328.7900085,-0.00088117816885791,4,3.51688267319459
"39",1990-03-01,3.39472553100005,332.7399902,0.00256101588661672,3,5.81581148773617
"40",1990-05-01,1.18951813081026,332.25,0.00438335022211866,1,3.39472553100005
"41",1990-06-01,1.7983308742251,363.1600037,0.00534283598048013,2,1.18951813081026
"42",1990-08-01,0.410730043561792,355.519989,-0.00176893137944822,1,1.7983308742251
"43",1990-10-01,-4.20632852861044,314.9400024,0.0290475901139704,1,0.410730043561792
"44",1990-11-01,-5.79521091962824,307.019989,0.00993417434210531,1,-4.20632852861044
"45",1991-02-01,0.113087437062025,343.0499878,-0.0025586744938747,1,-5.79521091962824
"46",1991-03-01,0.849945512982232,370.4700012,0.00926252167810948,1,0.113087437062025
"47",1991-04-01,5.07364531742908,371.2999878,-0.0104472399857772,4,0.849945512982232
"48",1991-05-01,4.28783777494859,380.2900085,0.0131880754750251,3,5.07364531742908
"49",1991-07-01,2.05716491036159,377.9200134,0.0182131954752969,2,4.28783777494859
"50",1991-08-01,0.454738897385894,387.1199951,-0.00177922824132992,1,2.05716491036159
"51",1991-10-01,0.752386031365898,389.2000122,0.00345492407168013,1,0.454738897385894
"52",1991-11-01,1.80872335318012,391.3200073,-0.00287936008376055,2,0.752386031365898
