"","Date","Value","SP500","SP500.Returns","rank","lag_rets"
"1",1990-02-01,0.216383781949617,328.7900085,-0.00088117816885791,3,NA
"2",1990-03-01,0.0655166835455209,332.7399902,0.00256101588661672,3,-0.00088117816885791
"3",1990-05-01,-0.0692356917696597,332.25,0.00438335022211866,3,0.00256101588661672
"4",1990-06-01,-0.179152939632801,363.1600037,0.00534283598048013,3,0.00438335022211866
"5",1990-08-01,0.241503965279219,355.519989,-0.00176893137944822,3,0.00534283598048013
"6",1990-10-01,0.818490431363623,314.9400024,0.0290475901139704,4,-0.00176893137944822
"7",1990-11-01,0.800104652217703,307.019989,0.00993417434210531,4,0.0290475901139704
"8",1991-02-01,0.907838756954314,343.0499878,-0.0025586744938747,4,0.00993417434210531
"9",1991-03-01,0.401814852136491,370.4700012,0.00926252167810948,4,-0.0025586744938747
"10",1991-04-01,0.329859811216269,371.2999878,-0.0104472399857772,3,0.00926252167810948
"11",1991-05-01,0.0240329942168232,380.2900085,0.0131880754750251,3,-0.0104472399857772
"12",1991-07-01,0.047726372549667,377.9200134,0.0182131954752969,3,0.0131880754750251
"13",1991-08-01,-0.0769318295520987,387.1199951,-0.00177922824132992,3,0.0182131954752969
"14",1991-10-01,-0.236300916431195,389.2000122,0.00345492407168013,3,-0.00177922824132992
"15",1991-11-01,-0.126584866970905,391.3200073,-0.00287936008376055,3,0.00345492407168013
"16",1992-04-01,-0.412383364354584,404.230011,0.00133768138123203,2,-0.00287936008376055
"17",1992-05-01,-0.602426847381323,412.5299988,-0.00583206007675352,2,0.00133768138123203
"18",1992-06-01,-0.571033385672305,417.2999878,0.00469479155257435,2,-0.00583206007675352
"19",1992-07-01,-0.503647756588071,412.8800049,0.0116136377969347,2,0.00469479155257435
"20",1992-09-01,-0.544430019999162,416.0700073,0.00492719973410782,2,0.0116136377969347
"21",1992-10-01,-0.256610870068718,416.2900085,-0.00361412001936878,3,0.00492719973410782
"22",1992-12-01,-0.513990091953307,430.7799988,-0.00132144961617975,2,-0.00361412001936878
"23",1993-02-01,-0.492957475944402,442.519989,0.00852361140031066,2,-0.00132144961617975
"24",1993-03-01,-0.421509101006726,442.0100098,-0.00308988922562947,2,0.00852361140031066
"25",1993-04-01,-0.332259055554855,450.2999878,-0.00303324453551168,2,-0.00308988922562947
"26",1993-06-01,-0.604355689505889,453.8299866,0.00808543988226051,2,-0.00303324453551168
"27",1993-07-01,-0.753978289477288,449.019989,-0.00335162986709414,1,0.00808543988226051
"28",1993-09-01,-0.731311894598543,463.1499939,-0.000884467387442078,1,-0.00335162986709414
"29",1993-10-01,-0.645076579746844,461.2799988,0.00512062000170066,1,-0.000884467387442078
"30",1993-11-01,-0.821327719868137,469.1000061,0.00271470306815935,1,0.00512062000170066
"31",1993-12-01,-0.96074276121868,461.8900146,0.0002165618531349,1,0.00271470306815935
"32",1994-02-01,-1.01117904235149,479.6199951,-0.00413195398834443,1,0.0002165618531349
"33",1994-03-01,-0.810083025124681,464.4400024,-0.00577987780026057,1,-0.00413195398834443
"34",1994-06-01,-1.00310706176423,457.6300049,0.00247536670317627,1,-0.00577987780026057
"35",1994-07-01,-0.972540740671708,446.2000122,0.00434425742856104,1,0.00247536670317627
"36",1994-08-01,-1.16498584838424,461.0100098,0.0060009600252926,1,0.00434425742856104
"37",1994-09-01,-1.13300125330509,473.1700134,-0.00487912857855155,1,0.0060009600252926
"38",1994-11-01,-0.939838649608077,468.4200134,-0.00832008605747314,1,-0.00487912857855155
"39",1994-12-01,-0.711949130803043,448.9200134,-0.0105137626457867,1,-0.00832008605747314
"40",1995-02-01,-0.955917877356226,470.3999939,-4.25566502906261e-05,1,-0.0105137626457867
"41",1995-03-01,-1.03903495212881,485.6499939,-0.00357007868006487,1,-4.25566502906261e-05
"42",1995-05-01,-1.0492405586921,514.2600098,-0.000874302385353465,1,-0.00357007868006487
"43",1995-06-01,-0.984505576217965,533.4899902,0.000168664784185424,1,-0.000874302385353465
"44",1995-08-01,-1.01286607399567,559.6400146,-0.00430555992302128,1,0.000168664784185424
"45",1995-09-01,-1.08187541951606,563.8400269,0.00348832843829139,1,-0.00430555992302128
"46",1995-11-01,-0.890077453661694,584.2199707,0.00467750765262243,1,0.00348832843829139
"47",1995-12-01,-0.895490980806603,606.9799805,0.00265950643908952,1,0.00467750765262243
"48",1996-02-01,-0.953413041879028,638.460022,0.00383636116032671,1,0.00265950643908952
"49",1996-03-01,-0.868948714604053,644.3699951,0.0061521203643029,1,0.00383636116032671
"50",1996-04-01,-0.904507591977066,653.7299805,0.0127497761425253,1,0.0061521203643029
"51",1996-05-01,-1.08313251169571,654.5800171,0.000626800695107121,1,0.0127497761425253
"52",1996-07-01,-0.948872179385234,675.8800049,0.0078284597492515,1,0.000626800695107121
"53",1996-08-01,-1.05690715722916,650.0200195,0.0157356154512471,1,0.0078284597492515
"54",1996-10-01,-1.0484575612755,689.0800171,0.0025460840592757,1,0.0157356154512471
"55",1996-11-01,-0.961532918414397,703.7700195,-0.00212684497926541,1,0.0025460840592757
"56",1997-04-01,-0.878508630853536,759.6400146,0.00332842814389966,1,-0.00212684497926541
"57",1997-05-01,-0.817169510655333,798.5300293,-0.00350662328808227,1,0.00332842814389966
"58",1997-07-01,-0.842900719859693,891.0300293,0.00665433106948821,1,-0.00350662328808227
"59",1997-08-01,-0.713320715373075,947.1400146,-0.00751326405259489,1,0.00665433106948821
"60",1997-10-01,-0.458391751096534,955.4099731,0.00858240810376598,2,-0.00751326405259489
