"","Date","Value","SP500","SP500.Returns","rank","lag_rets"
"1",1985-02-01,100.215612507408,178.6300049,-0.00556699867907207,3,NA
"2",1985-03-01,100.176914234442,183.2299957,0.0113147316624214,3,-0.00556699867907207
"3",1985-04-01,100.145247169006,181.2700043,0.00337651161024533,3,0.0113147316624214
"4",1985-05-01,100.11697639805,178.3699951,-0.00811881602283326,3,0.00337651161024533
"5",1985-07-01,100.062443199038,192.4299927,0.00302312526223059,3,-0.00811881602283326
"6",1985-08-01,100.035218488598,192.1100006,0.00623298979268472,3,0.00302312526223059
"7",1985-10-01,100.009412294069,185.0700073,0.0164213832954827,3,0.00623298979268472
"8",1985-11-01,100.02259450406,191.5299988,0.00900848927530307,3,0.0164213832954827
"9",1986-04-01,100.064595105592,235.1399994,-0.0157387802260635,3,0.00900848927530307
"10",1986-05-01,100.049156212311,235.1600037,-0.00152853512834283,3,-0.0157387802260635
"11",1986-07-01,99.9767915530918,252.0399933,0.00478391411936085,2,-0.00152853512834283
"12",1986-08-01,99.9298214692845,234.9100037,-0.00512447664369786,2,0.00478391411936085
"13",1986-10-01,99.8630177491946,233.6000061,0.0098564703789028,2,-0.00512447664369786
"14",1986-12-01,99.9432555145729,249.0500031,-0.000682120613038517,2,0.0098564703789028
"15",1987-04-01,100.646900555251,292.3800049,0.00233113702968857,4,-0.000682120613038517
"16",1987-05-01,100.795528616546,288.0299988,-0.00114435641804567,4,0.00233113702968857
"17",1987-06-01,100.899048230682,289.8299866,-0.000930780745681536,4,-0.00114435641804567
"18",1987-07-01,100.940485197846,302.9400024,-0.0034868342105262,4,-0.000930780745681536
"19",1987-09-01,100.784911066417,323.3999939,-0.0194056826462986,4,-0.0034868342105262
"20",1987-10-01,100.619409087996,327.3299866,0.0170897686014446,4,-0.0194056826462986
"21",1987-12-01,100.33580168097,232,0.00738166251461947,3,0.0170897686014446
"22",1988-02-01,100.267717562685,255.0399933,-0.00789673607326336,3,0.00738166251461947
"23",1988-03-01,100.297221300558,267.2200012,-0.0022403333718376,3,-0.00789673607326336
"24",1988-06-01,100.483701216128,266.6900024,0.0172795187521582,3,-0.0022403333718376
"25",1988-07-01,100.521782515401,271.7799988,-0.00628885265082268,3,0.0172795187521582
"26",1988-08-01,100.538745261795,272.2099915,0.000698487271830528,3,-0.00628885265082268
"27",1988-09-01,100.542685785397,258.3500061,-0.0121213789895045,3,0.000698487271830528
