"","Date","Value","SP500","SP500.Returns","rank","lag_rets"
"1",1997-10-10,21.62,966.9799805,-0.00375019535799381,3,NA
"2",1997-10-17,22.22,944.1599731,-0.0116095544621827,3,-0.00375019535799381
"3",1997-10-24,22.38,941.6400146,-0.0095193888408982,3,-0.0116095544621827
"4",1997-10-31,33.61,914.6199951,0.0121060579943943,4,-0.0095193888408982
"5",1997-11-07,32.16,927.5100098,-0.0112150135618265,4,0.0121060579943943
"6",1997-11-14,34.79,928.3499756,0.012752823122042,4,-0.0112150135618265
"7",1997-11-21,28.33,963.0900269,0.00428585213828669,4,0.012752823122042
"8",1997-11-28,27.75,955.4000244,0.00395108417291645,4,0.00428585213828669
"9",1997-12-05,24.32,983.789978,0.010985512966855,4,0.00395108417291645
"10",1997-12-12,25.3,953.3900146,-0.0016231258467595,4,0.010985512966855
"11",1997-12-19,27.04,946.7800293,-0.00891862096598683,4,-0.0016231258467595
"12",1997-12-26,28.77,936.460022,0.00403131741269225,4,-0.00891862096598683
"13",1998-01-02,24.49,975.039978,0.00475045632830651,4,0.00403131741269225
"14",1998-01-09,25.96,927.6900024,-0.0296637056240754,4,0.00475045632830651
"15",1998-01-16,24.57,961.5100098,0.0113386866103988,4,-0.0296637056240754
"16",1998-01-23,22.52,957.5900269,-0.00565911200417479,3,0.0113386866103988
"17",1998-01-30,22.34,980.2800293,-0.00528667054136456,3,-0.00565911200417479
"18",1998-02-06,21.25,1012.460022,0.00888857862720838,3,-0.00528667054136456
"19",1998-02-13,20.66,1020.090027,-0.00395452569051313,3,0.00888857862720838
"20",1998-02-20,19.88,1034.209961,0.00576684544361594,3,-0.00395452569051313
"21",1998-02-27,19.25,1049.339966,0.000638830110417432,3,0.00576684544361594
"22",1998-03-06,19.8,1055.689941,0.0199409603621981,3,0.000638830110417432
"23",1998-03-13,19,1068.609985,-0.00122444570259861,3,0.0199409603621981
"24",1998-03-20,17.79,1099.160034,0.00864430422526752,2,-0.00122444570259861
"25",1998-03-27,21.74,1095.439941,-0.00486928394022978,3,0.00864430422526752
"26",1998-04-03,22.96,1122.699951,0.00240171157041713,3,-0.00486928394022978
"27",1998-04-17,21.28,1122.719971,0.0131296880643708,3,0.00240171157041713
"28",1998-04-24,20.61,1107.900024,-0.010432423282862,3,0.0131296880643708
"29",1998-05-01,22.84,1121,0.00832021587587128,3,-0.010432423282862
"30",1998-05-08,21.97,1108.140015,0.011870628250215,3,0.00832021587587128
"31",1998-05-15,20.81,1108.72998,-0.00773245660673028,3,0.011870628250215
"32",1998-05-22,19.81,1110.469971,-0.00374115763285243,3,-0.00773245660673028
"33",1998-05-29,21.85,1090.819946,-0.00617714117005397,3,-0.00374115763285243
"34",1998-06-05,22.03,1113.859985,0.0173817211483023,3,-0.00617714117005397
"35",1998-06-12,21.47,1098.839966,0.00389191303627334,3,0.0173817211483023
"36",1998-06-19,23.34,1100.650024,-0.00517003446030728,4,0.00389191303627334
"37",1998-06-26,19.68,1133.199951,0.00347116915143819,3,-0.00517003446030728
"38",1998-07-10,19.07,1164.329956,0.00498023124064906,3,0.00347116915143819
"39",1998-07-17,19.3,1186.75,0.00233110923513791,3,0.00498023124064906
"40",1998-07-24,22.05,1140.800049,0.00092129765299398,3,0.00233110923513791
"41",1998-07-31,24.98,1120.670044,-0.0194933356272571,4,0.00092129765299398
"42",1998-08-07,28.83,1089.449951,-0.000165243246949665,4,-0.0194933356272571
"43",1998-08-14,30.48,1062.75,-0.0113126062790107,4,-0.000165243246949665
"44",1998-08-21,29.67,1081.23999,-0.00949064330136984,4,-0.0113126062790107
"45",1998-08-28,33.34,1027.140015,-0.0148188180433726,4,-0.00949064330136984
"46",1998-09-04,38.6,973.8900146,-0.00852116050383067,4,-0.0148188180433726
"47",1998-09-11,38.98,1009.059998,0.0294534687451531,4,-0.00852116050383067
"48",1998-09-18,36.11,1020.090027,0.00119743638146885,4,0.0294534687451531
"49",1998-09-25,34.38,1044.75,0.00194685923014704,4,0.00119743638146885
"50",1998-10-02,36.36,1002.599976,0.0164336227659132,4,0.00194685923014704
"51",1998-10-09,40.15,984.3900146,0.0260047654231514,4,0.0164336227659132
"52",1998-10-16,37.06,1056.420044,0.00852519268465746,4,0.0260047654231514
"53",1998-10-23,31.82,1070.670044,-0.0072416142578744,4,0.00852519268465746
"54",1998-10-30,29.54,1098.670044,0.0117318697949951,4,-0.0072416142578744
"55",1998-11-06,26.53,1141.01001,0.00631479838740145,4,0.0117318697949951
"56",1998-11-13,28,1125.719971,0.00718448802788307,4,0.00631479838740145
"57",1998-11-20,25.74,1163.550049,0.00949155754537379,4,0.00718448802788307
"58",1998-11-27,22.69,1192.329956,0.00460030249564114,3,0.00949155754537379
"59",1998-12-04,25.7,1176.73999,0.0231275972082408,4,0.00460030249564114
"60",1998-12-11,25.95,1166.459961,0.00123597961861632,4,0.0231275972082408
"61",1998-12-18,27.7,1188.030029,0.00682219116971794,4,0.00123597961861632
"62",1999-01-08,24.14,1275.089966,0.0042213589380633,4,0.00682219116971794
"63",1999-01-15,27.54,1243.26001,0.0256313535932897,4,0.0042213589380633
"64",1999-01-22,29.24,1225.189941,-0.00807190382262635,4,0.0256313535932897
"65",1999-01-29,28.66,1279.640015,0.011277349752552,4,-0.00807190382262635
"66",1999-02-05,28.45,1239.400024,-0.00728076802602162,4,0.011277349752552
"67",1999-02-12,29.5,1230.130005,-0.0190664039874407,4,-0.00728076802602162
"68",1999-02-19,29.89,1239.219971,0.00156790860155387,4,-0.0190664039874407
"69",1999-02-26,26.98,1238.329956,-0.0053734589745793,4,0.00156790860155387
"70",1999-03-05,26.99,1275.469971,0.0231261275533499,4,-0.0053734589745793
"71",1999-03-12,24.23,1294.589966,-0.00238124026833497,4,0.0231261275533499
"72",1999-03-19,24.25,1299.290039,-0.013110029514723,4,-0.00238124026833497
"73",1999-03-26,25.85,1282.800049,-0.00557364092414403,4,-0.013110029514723
"74",1999-04-09,24.97,1348.349976,0.00325153355334939,4,-0.00557364092414403
"75",1999-04-16,26.18,1319,-0.00291036479559192,4,0.00325153355334939
"76",1999-04-23,26.28,1356.849976,-0.00144976529509977,4,-0.00291036479559192
"77",1999-04-30,25.47,1335.180054,-0.00569685086769101,4,-0.00144976529509977
"78",1999-05-07,25.93,1345,0.00972182014461231,4,-0.00569685086769101
"79",1999-05-14,24.18,1337.800049,-0.0217613916143188,4,0.00972182014461231
"80",1999-05-21,24.67,1330.290039,-0.00637864200881388,4,-0.0217613916143188
"81",1999-05-28,27.01,1301.839966,0.0159433213865408,4,-0.00637864200881388
"82",1999-06-04,25.43,1327.75,0.0217076505174152,4,0.0159433213865408
"83",1999-06-11,24.32,1293.640015,-0.00704620084163199,4,0.0217076505174152
"84",1999-06-18,23.3,1342.839966,0.00219415027042347,4,-0.00704620084163199
"85",1999-06-25,21.17,1315.310059,-0.000357179763822102,3,0.00219415027042347
"86",1999-07-02,20.49,1391.219971,0.00742962163259997,3,-0.000357179763822102
"87",1999-07-09,19.5,1403.280029,0.00635388528594616,3,0.00742962163259997
"88",1999-07-16,17.56,1418.780029,0.00649822933307642,2,0.00635388528594616
"89",1999-07-23,20.27,1356.939941,-0.00296114542265669,3,0.00649822933307642
"90",1999-07-30,22.88,1328.719971,-0.00917955432301509,3,-0.00296114542265669
"91",1999-08-06,24.8,1300.290039,-0.0102152852596054,4,-0.00917955432301509
"92",1999-08-13,23.73,1327.680054,0.0227398927919853,4,-0.0102152852596054
"93",1999-08-20,21.48,1336.609985,0.00983689763027407,3,0.0227398927919853
"94",1999-08-27,20.63,1348.27002,-0.0100880242429349,3,0.00983689763027407
"95",1999-09-03,22.01,1357.23999,0.0289058573080243,3,-0.0100880242429349
"96",1999-09-10,21.58,1351.660034,0.00296810760806454,3,0.0289058573080243
"97",1999-09-17,22.37,1335.420044,0.0128481768832014,3,0.00296810760806454
"98",1999-09-24,23.75,1277.359985,-0.00238208770550763,4,0.0128481768832014
"99",1999-10-01,24.39,1282.810059,7.80363472985268e-05,4,-0.00238208770550763
"100",1999-10-08,22.19,1336.02002,0.0139491855064831,3,7.80363472985268e-05
"101",1999-10-15,22.16,1247.410034,-0.0280578522739668,3,0.0139491855064831
"102",1999-10-22,23.27,1301.650024,0.0140541435566972,4,-0.0280578522739668
"103",1999-10-29,22.93,1362.930054,0.0152633368348207,3,0.0140541435566972
"104",1999-11-05,22.45,1370.22998,0.00557004411763162,3,0.0152633368348207
"105",1999-11-12,21.4,1396.060059,0.0105686001854381,3,0.00557004411763162
"106",1999-11-19,20.04,1422,-0.00206320344837618,3,0.0105686001854381
"107",1999-11-26,21.33,1416.619995,-0.000324583660965994,3,-0.00206320344837618
"108",1999-12-03,22.67,1433.300049,0.0172174028618928,3,-0.000324583660965994
"109",1999-12-10,23.08,1417.040039,0.00634187250650031,3,0.0172174028618928
"110",1999-12-17,24.27,1421.030029,0.00158586951747974,4,0.00634187250650031
"111",1999-12-31,24.53,1469.25,0.00326399932716681,4,0.00158586951747974
"112",2000-01-07,25.26,1441.469971,0.027090399606277,4,0.00326399932716681
"113",2000-01-14,20.73,1465.150024,0.0106712994755738,3,0.027090399606277
"114",2000-01-21,20.99,1441.359985,-0.00291231912481948,3,0.0106712994755738
"115",2000-01-28,23.51,1360.160034,-0.0274568294388849,4,-0.00291231912481948
"116",2000-02-04,22.83,1424.369995,-0.000421044662140435,3,-0.0274568294388849
"117",2000-02-11,22.36,1387.119995,-0.0209693201884842,3,-0.000421044662140435
"118",2000-02-18,23.21,1346.089966,-0.0303761857982209,4,-0.0209693201884842
"119",2000-02-25,25.05,1333.359985,-0.0148290404374306,4,-0.0303761857982209
"120",2000-03-03,23.56,1409.170044,0.0198370439161863,4,-0.0148290404374306
"121",2000-03-10,25.14,1395.069946,-0.00472286688115719,4,0.0198370439161863
"122",2000-03-17,25.13,1464.469971,0.00411390026486869,4,-0.00472286688115719
"123",2000-03-24,24.66,1527.459961,7.20103458462518e-05,4,0.00411390026486869
"124",2000-03-31,26.56,1498.579956,0.00716430432064263,4,7.20103458462518e-05
"125",2000-04-07,26.67,1516.349976,0.00999774224354466,4,0.00716430432064263
"126",2000-04-14,27.6,1356.560059,-0.0582779365760882,4,0.00999774224354466
"127",2000-04-28,27.13,1452.430054,-0.00852605577427679,4,-0.0582779365760882
"128",2000-05-05,28.01,1432.630005,0.0163596415101206,4,-0.00852605577427679
"129",2000-05-12,27.51,1420.959961,0.00934067910364322,4,0.0163596415101206
"130",2000-05-19,25.61,1406.949951,-0.0210546898651782,4,0.00934067910364322
"131",2000-05-26,26.25,1378.02002,-0.0025334413901581,4,-0.0210546898651782
"132",2000-06-02,24.72,1477.26001,0.0196367707576774,4,-0.0025334413901581
"133",2000-06-09,24.41,1456.949951,-0.00322924658637935,4,0.0196367707576774
"134",2000-06-16,23.77,1464.459961,-0.00965018576278542,4,-0.00322924658637935
"135",2000-06-23,22.79,1441.47998,-0.00736828327212369,3,-0.00965018576278542
"136",2000-06-30,22.31,1454.599976,0.00846508979750538,3,-0.00736828327212369
"137",2000-07-07,20.41,1478.900024,0.0152608204524869,3,0.00846508979750538
"138",2000-07-14,18.98,1509.97998,0.00945289223539847,3,0.0152608204524869
"139",2000-07-21,18.82,1480.189941,-0.0102837082552607,3,0.00945289223539847
"140",2000-07-28,18.49,1419.890015,-0.0205088092759096,3,-0.0102837082552607
"141",2000-08-04,18.22,1462.930054,0.00713911616648688,3,-0.0205088092759096
"142",2000-08-11,16.2,1471.839966,0.00793697380585523,2,0.00713911616648688
"143",2000-08-18,14.61,1491.719971,-0.00290760135355339,2,0.00793697380585523
"144",2000-08-25,15.75,1506.449951,-0.00123323980298395,2,-0.00290760135355339
"145",2000-09-01,15.48,1520.77002,0.00203597984427351,2,-0.00123323980298395
"146",2000-09-08,16.67,1494.5,-0.00533108594730758,2,0.00203597984427351
"147",2000-09-15,21.27,1465.810059,-0.0101696543591594,3,-0.00533108594730758
"148",2000-09-22,19.23,1448.719971,-0.000227789233524178,3,-0.0101696543591594
"149",2000-09-29,19.53,1436.51001,-0.0149353204215366,3,-0.000227789233524178
"150",2000-10-06,19.37,1408.98999,-0.019000500215129,3,-0.0149353204215366
"151",2000-10-13,21.97,1374.170044,0.0333814721472252,3,-0.019000500215129
"152",2000-10-20,23.63,1396.930054,0.00588297757796186,4,0.0333814721472252
"153",2000-10-27,23.58,1379.579956,0.0110961388222803,4,0.00588297757796186
"154",2000-11-03,21.52,1426.689941,-0.00114120439511101,3,0.0110961388222803
"155",2000-11-10,23.66,1365.97998,-0.0243975849800993,4,-0.00114120439511101
"156",2000-11-17,24.28,1367.719971,-0.00335196978912089,4,-0.0243975849800993
"157",2000-11-24,24.16,1341.77002,0.0146783290633223,4,-0.00335196978912089
"158",2000-12-01,23.86,1315.22998,0.000212957915080469,4,0.0146783290633223
"159",2000-12-08,22.77,1369.890015,0.0196047523645322,3,0.000212957915080469
"160",2000-12-15,22.31,1312.150024,-0.0214627376828113,3,0.0196047523645322
"161",2000-12-22,24.79,1305.949951,0.0243869651301354,4,-0.0214627376828113
"162",2000-12-29,23.84,1320.280029,-0.0104480088013913,4,0.0243869651301354
"163",2001-01-05,23.56,1298.349976,-0.0262423619573705,4,-0.0104480088013913
"164",2001-01-12,23.26,1318.550049,-0.00623287057519117,4,-0.0262423619573705
"165",2001-01-19,21.51,1342.540039,-0.00402822920155388,3,-0.00623287057519117
"166",2001-01-26,20.09,1354.949951,-0.00188584907745903,3,-0.00402822920155388
"167",2001-02-02,20.22,1349.469971,-0.0174739896078878,3,-0.00188584907745903
"168",2001-02-09,19.42,1314.76001,-0.0133355486280002,3,-0.0174739896078878
"169",2001-02-16,19.18,1301.530029,-0.0189052971736829,3,-0.0133355486280002
"170",2001-02-23,21.97,1245.859985,-0.00555543597643204,3,-0.0189052971736829
"171",2001-03-02,22.51,1234.180054,-0.00567979029961885,3,-0.00555543597643204
"172",2001-03-09,22.02,1233.420044,-0.0247639406104333,3,-0.00567979029961885
"173",2001-03-16,26.44,1150.530029,-0.0196240744761065,4,-0.0247639406104333
"174",2001-03-23,28.5,1139.829956,0.0199090900660355,4,-0.0196240744761065
"175",2001-03-30,26.5,1160.329956,0.0107844466470124,4,0.0199090900660355
"176",2001-04-06,30.13,1128.430054,-0.0199835755046126,4,0.0107844466470124
"177",2001-04-20,24.62,1242.97998,-0.00854275100225921,4,-0.0199835755046126
"178",2001-04-27,25.34,1253.050049,0.0150099056311781,4,-0.00854275100225921
"179",2001-05-04,23.41,1266.609985,0.0144404280345503,4,0.0150099056311781
"180",2001-05-11,22.49,1245.670044,-0.00757661020002154,3,0.0144404280345503
"181",2001-05-18,21.07,1291.959961,0.00269305235347628,3,-0.00757661020002154
"182",2001-05-25,19.76,1277.890015,-0.0118159472305253,3,0.00269305235347628
"183",2001-06-01,20.66,1260.670044,0.00386209664486392,3,-0.0118159472305253
"184",2001-06-08,18.98,1264.959961,-0.00939731891875661,3,0.00386209664486392
"185",2001-06-15,19.68,1214.359985,-0.00451688296505726,3,-0.00939731891875661
"186",2001-06-22,20.08,1225.349976,-0.00945002799541561,3,-0.00451688296505726
"187",2001-06-29,19.45,1224.380005,-0.00148421633724238,3,-0.00945002799541561
"188",2001-07-06,19.09,1190.589966,-0.0234982646853635,3,-0.00148421633724238
"189",2001-07-13,20.83,1215.680054,0.0062410307633094,3,-0.0234982646853635
"190",2001-07-20,20.9,1210.849976,-0.00343207842781057,3,0.0062410307633094
"191",2001-07-27,22.39,1205.819946,0.00240237742035854,3,-0.00343207842781057
"192",2001-08-03,20.94,1214.349976,-0.00524269834118374,3,0.00240237742035854
"193",2001-08-10,21.41,1190.160034,0.00568684222379923,3,-0.00524269834118374
"194",2001-08-17,22.25,1161.969971,-0.016663052344546,3,0.00568684222379923
"195",2001-08-24,22.25,1184.930054,0.0196543199478929,3,-0.016663052344546
"196",2001-08-31,22.62,1133.579956,0.0040299432992319,3,0.0196543199478929
"197",2001-09-07,26.32,1085.780029,-0.0186370160454733,4,0.0040299432992319
"198",2001-09-21,37.07,965.7999878,-0.0190342602827246,4,-0.0186370160454733
"199",2001-09-28,33.33,1040.939941,0.0219219881297354,4,-0.0190342602827246
